source_taxon_external_id,source_taxon_name,source_taxon_path,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path
EOL:398082,Hoplopleura apomydis,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura apomydis,parasiteOf,EOL:1178976,Apomys insignis,Animalia | Chordata | Mammalia | Rodentia | Muridae | Apomys | Apomys insignis
EOL:469860,Linognathoides traubi,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Linognathoides | Linognathoides traubi,parasiteOf,EOL:1037705,Spermophilus adocetus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus | Spermophilus adocetus
EOL:394019,Fahrenholzia microcephala,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Fahrenholzia | Fahrenholzia microcephala,parasiteOf,EOL:311779,Liomys pictus,Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Liomys | Liomys pictus
EOL:470789,Docophthirus acinetus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Docophthirus | Docophthirus acinetus,parasiteOf,EOL:128484,Anathana ellioti,Animalia | Chordata | Mammalia | Scandentia | Tupaiidae | Anathana | Anathana ellioti
EOL:466605,Enderleinellus nishimarui,Animalia | Arthropoda | Insecta | Phthiraptera | Enderleinellidae | Enderleinellus | Enderleinellus nishimarui,parasiteOf,EOL:313086,Funambulus pennantii,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Funambulus | Funambulus pennantii
EOL:469922,Lemurpediculus petterorum,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Lemurpediculus | Lemurpediculus petterorum,parasiteOf,EOL:326545,Lepilemur mustelinus,Animalia | Chordata | Mammalia | Primates | Megaladapidae | Lepilemur | Lepilemur mustelinus
EOL:469922,Lemurpediculus petterorum,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Lemurpediculus | Lemurpediculus petterorum,parasiteOf,EOL:42024,Lepilemur,Animalia | Chordata | Mammalia | Primates | Megaladapidae | Lepilemur
EOL:469921,Lemurpediculus verruculosus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Lemurpediculus | Lemurpediculus verruculosus,parasiteOf,EOL:39321,Microcebus,Animalia | Chordata | Mammalia | Primates | Cheirogaleidae | Microcebus
EOL:469907,Lepidophthirus macrorhini,Animalia | Arthropoda | Insecta | Phthiraptera | Echinophthiriidae | Lepidophthirus | Lepidophthirus macrorhini,parasiteOf,EOL:328639,Mirounga leonina,Animalia | Chordata | Mammalia | Carnivora | Phocidae | Mirounga | Mirounga leonina
EOL:470187,Hoplopleura chrotomydis,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura chrotomydis,parasiteOf,EOL:1179043,Chrotomys whiteheadi,Animalia | Chordata | Mammalia | Rodentia | Muridae | Chrotomys | Chrotomys whiteheadi
EOL:468910,Haematopinus nigricantis,Animalia | Arthropoda | Insecta | Phthiraptera | Haematopinidae | Haematopinus | Haematopinus nigricantis,parasiteOf,EOL:313990,Cervus mariannus,Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Cervus | Cervus mariannus
EOL:398791,Polyplax phloemydis,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Polyplax | Polyplax phloemydis,parasiteOf,EOL:1179311,Phloeomys cumingi,Animalia | Chordata | Mammalia | Rodentia | Muridae | Phloeomys | Phloeomys cumingi
EOL:468629,Schizophthirus aethogliris,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Schizophthirus | Schizophthirus aethogliris,parasiteOf,EOL:327920,Graphiurus hueti,Animalia | Chordata | Mammalia | Rodentia | Myoxidae | Graphiurus | Graphiurus hueti
EOL:468566,Prolinognathus leptocephalus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Prolinognathus | Prolinognathus leptocephalus,parasiteOf,EOL:326384,Procavia capensis,Animalia | Chordata | Mammalia | Hyracoidea | Procaviidae | Procavia | Procavia capensis
EOL:466609,Enderleinellus tamiasis,Animalia | Arthropoda | Insecta | Phthiraptera | Enderleinellidae | Enderleinellus | Enderleinellus tamiasis,parasiteOf,EOL:311526,Tamias striatus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias striatus
EOL:466609,Enderleinellus tamiasis,Animalia | Arthropoda | Insecta | Phthiraptera | Enderleinellidae | Enderleinellus | Enderleinellus tamiasis,parasiteOf,EOL:313026,Tamias sibiricus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias sibiricus
EOL:398039,Linognathus brevicornis,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus brevicornis,parasiteOf,EOL:308378,Giraffa camelopardalis,Animalia | Chordata | Mammalia | Artiodactyla | Giraffidae | Giraffa | Giraffa camelopardalis
EOL:469902,Lepidophthirus piriformis,Animalia | Arthropoda | Insecta | Phthiraptera | Echinophthiriidae | Lepidophthirus | Lepidophthirus piriformis,parasiteOf,EOL:328633,Monachus monachus,Animalia | Chordata | Mammalia | Carnivora | Phocidae | Monachus | Monachus monachus
EOL:471008,Antarctophthirus callorhini,Animalia | Arthropoda | Insecta | Phthiraptera | Echinophthiriidae | Antarctophthirus | Antarctophthirus callorhini,parasiteOf,EOL:328618,Callorhinus ursinus,Animalia | Chordata | Mammalia | Carnivora | Otariidae | Callorhinus | Callorhinus ursinus
EOL:468632,Proechinophthirus fluctus,Animalia | Arthropoda | Insecta | Phthiraptera | Echinophthiriidae | Proechinophthirus | Proechinophthirus fluctus,parasiteOf,EOL:328617,Eumetopias jubatus,Animalia | Chordata | Mammalia | Carnivora | Otariidae | Eumetopias | Eumetopias jubatus
EOL:468632,Proechinophthirus fluctus,Animalia | Arthropoda | Insecta | Phthiraptera | Echinophthiriidae | Proechinophthirus | Proechinophthirus fluctus,parasiteOf,EOL:328618,Callorhinus ursinus,Animalia | Chordata | Mammalia | Carnivora | Otariidae | Callorhinus | Callorhinus ursinus
EOL:469753,Polyplax parataterae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Polyplax | Polyplax parataterae,parasiteOf,EOL:1179781,Tatera kempi,Animalia | Chordata | Mammalia | Rodentia | Muridae | Tatera | Tatera kempi
EOL:468564,Schizophthirus pleurophaeus,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Schizophthirus | Schizophthirus pleurophaeus,parasiteOf,EOL:42261,Myoxus,Animalia | Chordata | Mammalia | Rodentia | Myoxidae | Myoxus
EOL:468564,Schizophthirus pleurophaeus,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Schizophthirus | Schizophthirus pleurophaeus,parasiteOf,EOL:327940,Muscardinus avellanarius,Animalia | Chordata | Mammalia | Rodentia | Myoxidae | Muscardinus | Muscardinus avellanarius
EOL:468564,Schizophthirus pleurophaeus,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Schizophthirus | Schizophthirus pleurophaeus,parasiteOf,EOL:327936,Eliomys quercinus,Animalia | Chordata | Mammalia | Rodentia | Myoxidae | Eliomys | Eliomys quercinus
EOL:468564,Schizophthirus pleurophaeus,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Schizophthirus | Schizophthirus pleurophaeus,parasiteOf,EOL:327933,Dryomys nitedula,Animalia | Chordata | Mammalia | Rodentia | Myoxidae | Dryomys | Dryomys nitedula
EOL:468573,Solenopotes muntiacus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Solenopotes | Solenopotes muntiacus,parasiteOf,EOL:308477,Muntiacus reevesi,Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Muntiacus | Muntiacus reevesi
EOL:468573,Solenopotes muntiacus,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Solenopotes | Solenopotes muntiacus,parasiteOf,EOL:308397,Muntiacus muntjak,Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Muntiacus | Muntiacus muntjak
EOL:469934,Hoplopleura thurmanae,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura thurmanae,parasiteOf,EOL:1178593,Tamiops swinhoei,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamiops | Tamiops swinhoei
EOL:469934,Hoplopleura thurmanae,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura thurmanae,parasiteOf,EOL:1178592,Tamiops rodolphei,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamiops | Tamiops rodolphei
EOL:469934,Hoplopleura thurmanae,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura thurmanae,parasiteOf,EOL:1178591,Tamiops macclellandi,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamiops | Tamiops macclellandi
EOL:469934,Hoplopleura thurmanae,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura thurmanae,parasiteOf,EOL:1038340,Menetes berdmorei,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Menetes | Menetes berdmorei
EOL:470160,Hoplopleura confuciana,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura confuciana,parasiteOf,EOL:1179279,Niviventer fulvescens,Animalia | Chordata | Mammalia | Rodentia | Muridae | Niviventer | Niviventer fulvescens
EOL:470160,Hoplopleura confuciana,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura confuciana,parasiteOf,EOL:1179273,Niviventer confucianus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Niviventer | Niviventer confucianus
EOL:473760,Neohaematopinus setosus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus setosus,parasiteOf,EOL:313050,Dremomys pernyi,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Dremomys | Dremomys pernyi
EOL:398105,Eulinognathus euchoreutae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Eulinognathus | Eulinognathus euchoreutae,parasiteOf,EOL:327902,Euchoreutes naso,Animalia | Chordata | Mammalia | Rodentia | Dipodidae | Euchoreutes | Euchoreutes naso
EOL:397885,Ratemia asiatica,Animalia | Arthropoda | Insecta | Phthiraptera | Ratemiidae | Ratemia | Ratemia asiatica,parasiteOf,EOL:328648,Equus caballus,Animalia | Chordata | Mammalia | Perissodactyla | Equidae | Equus | Equus caballus
EOL:468670,Polyplax qiuae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Polyplax | Polyplax qiuae,parasiteOf,EOL:1179519,Phodopus sungorus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Phodopus | Phodopus sungorus
EOL:468670,Polyplax qiuae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Polyplax | Polyplax qiuae,parasiteOf,EOL:1179518,Phodopus roborovskii,Animalia | Chordata | Mammalia | Rodentia | Muridae | Phodopus | Phodopus roborovskii
EOL:466907,Neohaematopinus neotomae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus neotomae,parasiteOf,EOL:328457,Neotoma mexicana,Animalia | Chordata | Mammalia | Rodentia | Muridae | Neotoma | Neotoma mexicana
EOL:466907,Neohaematopinus neotomae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus neotomae,parasiteOf,EOL:328456,Neotoma lepida,Animalia | Chordata | Mammalia | Rodentia | Muridae | Neotoma | Neotoma lepida
EOL:466907,Neohaematopinus neotomae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus neotomae,parasiteOf,EOL:328455,Neotoma fuscipes,Animalia | Chordata | Mammalia | Rodentia | Muridae | Neotoma | Neotoma fuscipes
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:326804,Tamias minimus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias minimus
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311561,Tamias quadrivittatus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias quadrivittatus
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311551,Tamias amoenus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias amoenus
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311550,Tamias alpinus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias alpinus
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311544,Tamias dorsalis,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias dorsalis
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311543,Tamias merriami,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias merriami
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311527,Tamias townsendii,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias townsendii
EOL:466905,Neohaematopinus pacificus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus pacificus,parasiteOf,EOL:311525,Tamias speciosus,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Tamias | Tamias speciosus
EOL:394069,Neohaematopinus inornatus,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Neohaematopinus | Neohaematopinus inornatus,parasiteOf,EOL:328453,Neotoma cinerea,Animalia | Chordata | Mammalia | Rodentia | Muridae | Neotoma | Neotoma cinerea
EOL:469893,Linognathoides marmotae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Linognathoides | Linognathoides marmotae,parasiteOf,EOL:327985,Marmota flaviventris,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Marmota | Marmota flaviventris
EOL:469893,Linognathoides marmotae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Linognathoides | Linognathoides marmotae,parasiteOf,EOL:327981,Marmota caligata,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Marmota | Marmota caligata
EOL:469893,Linognathoides marmotae,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Linognathoides | Linognathoides marmotae,parasiteOf,EOL:327979,Marmota monax,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Marmota | Marmota monax
EOL:464326,Hoplopleura malabarica,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura malabarica,parasiteOf,EOL:1179010,Bandicota savilei,Animalia | Chordata | Mammalia | Rodentia | Muridae | Bandicota | Bandicota savilei
EOL:464326,Hoplopleura malabarica,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura malabarica,parasiteOf,EOL:1179009,Bandicota indica,Animalia | Chordata | Mammalia | Rodentia | Muridae | Bandicota | Bandicota indica
EOL:464326,Hoplopleura malabarica,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura malabarica,parasiteOf,EOL:1179008,Bandicota bengalensis,Animalia | Chordata | Mammalia | Rodentia | Muridae | Bandicota | Bandicota bengalensis
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179407,Rattus turkestanicus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Rattus | Rattus turkestanicus
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179379,Rattus losea,Animalia | Chordata | Mammalia | Rodentia | Muridae | Rattus | Rattus losea
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179360,Rattus argentiventer,Animalia | Chordata | Mammalia | Rodentia | Muridae | Rattus | Rattus argentiventer
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179283,Niviventer niviventer,Animalia | Chordata | Mammalia | Rodentia | Muridae | Niviventer | Niviventer niviventer
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179279,Niviventer fulvescens,Animalia | Chordata | Mammalia | Rodentia | Muridae | Niviventer | Niviventer fulvescens
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179277,Niviventer eha,Animalia | Chordata | Mammalia | Rodentia | Muridae | Niviventer | Niviventer eha
EOL:471290,Hoplopleura sicata,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura sicata,parasiteOf,EOL:1179275,Niviventer cremoriventer,Animalia | Chordata | Mammalia | Rodentia | Muridae | Niviventer | Niviventer cremoriventer
EOL:590384,Hoplopleura irritans,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura irritans,parasiteOf,EOL:1179381,Rattus lutreolus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Rattus | Rattus lutreolus
EOL:590384,Hoplopleura irritans,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura irritans,parasiteOf,EOL:1179370,Rattus fuscipes,Animalia | Chordata | Mammalia | Rodentia | Muridae | Rattus | Rattus fuscipes
EOL:470327,Hoplopleura alticola,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura alticola,parasiteOf,EOL:1179590,Alticola roylei,Animalia | Chordata | Mammalia | Rodentia | Muridae | Alticola | Alticola roylei
EOL:470096,Hoplopleura himalayana,Animalia | Arthropoda | Insecta | Phthiraptera | Hoplopleuridae | Hoplopleura | Hoplopleura himalayana,parasiteOf,EOL:111075,Apodemus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Apodemus
EOL:469812,Linognathus bhatii,Animalia | Arthropoda | Insecta | Phthiraptera | Linognathidae | Linognathus | Linognathus bhatii,parasiteOf,EOL:327994,Vulpes bengalensis,Animalia | Chordata | Mammalia | Carnivora | Canidae | Vulpes | Vulpes bengalensis
EOL:470425,Fahrenholzia pinnata,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Fahrenholzia | Fahrenholzia pinnata,parasiteOf,EOL:328117,Dipodomys spectabilis,Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Dipodomys | Dipodomys spectabilis
EOL:470425,Fahrenholzia pinnata,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Fahrenholzia | Fahrenholzia pinnata,parasiteOf,EOL:328115,Dipodomys ordii,Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Dipodomys | Dipodomys ordii
EOL:470425,Fahrenholzia pinnata,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Fahrenholzia | Fahrenholzia pinnata,parasiteOf,EOL:328113,Dipodomys microps,Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Dipodomys | Dipodomys microps
EOL:470425,Fahrenholzia pinnata,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Fahrenholzia | Fahrenholzia pinnata,parasiteOf,EOL:328112,Dipodomys merriami,Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Dipodomys | Dipodomys merriami
EOL:470425,Fahrenholzia pinnata,Animalia | Arthropoda | Insecta | Phthiraptera | Polyplacidae | Fahrenholzia | Fahrenholzia pinnata,parasiteOf,EOL:328082,Dipodomys heermanni,Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Dipodomys | Dipodomys heermanni
